step,time,gps_x,gps_y,gps_z,gps_speed,gyro_x,gyro_y,gyro_z,imu_roll,imu_pitch,imu_yaw,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,radar_targets_count,roof_lidar_min_dist,roof_lidar_max_dist,roof_lidar_mean_dist,camera_red,camera_green,camera_blue,camera_gray,camera_recognition_objects,driver_speed,driver_steering_angle,driver_brake_intensity,collision_detected
331,16.560000,-74.307715,-103.154407,0.317084,13.841496,-0.004869,0.001686,0.320170,0.010526,-0.004519,-0.233005,0.004965,-0.002856,-0.116225,0.993206,1,21.556398,99.846245,41.597583,133,115,107,118.33333333333333,10,49.434155,-0.068330,0.000000,0
332,16.610000,-73.633629,-103.309915,0.317049,13.837862,-0.004019,0.002501,0.329402,0.010095,-0.004547,-0.216881,0.004772,-0.002807,-0.108215,0.994112,1,21.577200,98.946655,41.655588,135,118,112,121.66666666666667,10,49.432096,-0.070930,0.000000,0
333,16.660000,-72.957452,-103.454382,0.317109,13.834791,0.005541,0.003182,0.339367,0.010029,-0.004502,-0.200241,0.004764,-0.002741,-0.099941,0.994978,1,21.623415,99.481438,41.634446,143,124,117,128.0,10,49.431571,-0.073002,0.000000,0
334,16.710000,-72.278412,-103.587724,0.317020,13.841351,0.009906,0.002807,0.338656,0.010364,-0.004553,-0.183264,0.004952,-0.002741,-0.091490,0.995790,1,21.691872,99.946747,41.722040,142,121,113,125.33333333333333,10,49.434858,-0.071854,0.000000,0
335,16.760000,-71.597235,-103.709603,0.316974,13.841586,0.004715,0.002893,0.329179,0.010621,-0.004575,-0.166634,0.005102,-0.002722,-0.083207,0.996516,1,21.796883,99.828773,41.726317,132,116,111,119.66666666666667,10,49.434177,-0.069829,0.000000,0
336,16.810000,-70.914592,-103.819853,0.317084,13.826749,-0.003448,0.005341,0.316493,0.010500,-0.004504,-0.150639,0.005066,-0.002641,-0.075235,0.997149,1,21.948912,99.831154,41.834364,141,122,114,125.66666666666667,10,49.434921,-0.068414,0.000000,0
337,16.860000,-70.229908,-103.919131,0.317074,13.841868,-0.007012,0.002420,0.306815,0.010053,-0.004515,-0.135051,0.004863,-0.002591,-0.067462,0.997707,1,22.094564,99.469337,41.892080,137,119,111,122.33333333333333,10,49.433454,-0.065475,0.000000,0
338,16.910000,-69.543440,-104.007951,0.317014,13.845743,-0.007006,0.002424,0.300291,0.009584,-0.004543,-0.119974,0.004647,-0.002555,-0.059940,0.998188,1,22.316229,99.622864,41.950204,132,116,111,119.66666666666667,10,49.434201,-0.064054,0.000000,0
339,16.960000,-68.855484,-104.086461,0.316955,13.851488,-0.007748,0.001582,0.284414,0.009174,-0.004585,-0.105437,0.004460,-0.002531,-0.052683,0.998598,1,22.518084,99.994911,41.969795,139,119,111,123.0,10,49.434092,-0.060586,0.000000,0
340,17.010000,-68.166256,-104.155178,0.316913,13.854117,-0.009012,0.002413,0.273525,0.008626,-0.004614,-0.091609,0.004203,-0.002502,-0.045778,0.998940,2,22.762131,99.683334,42.036737,68,82,103,84.33333333333333,10,49.434565,-0.058364,0.000000,0
341,17.060000,-67.475537,-104.214400,0.316800,13.878647,-0.029781,-0.001376,0.161392,0.007803,-0.004671,-0.080232,0.003805,-0.002490,-0.040096,0.999185,2,23.066828,99.972076,42.144131,67,82,103,84.0,9,49.431298,-0.026464,0.000000,0
342,17.110000,-66.783042,-104.266222,0.316561,13.896274,-0.077819,-0.002090,0.039379,0.004966,-0.004786,-0.076139,0.002390,-0.002486,-0.038054,0.999270,2,23.372339,99.990585,42.138317,69,84,105,86.0,10,49.432086,-0.006716,0.000000,0
343,17.160000,-66.090104,-104.316317,0.316476,13.888734,-0.090224,0.002458,-0.004524,0.000372,-0.004779,-0.075637,0.000096,-0.002395,-0.037809,0.999282,2,23.680239,99.336983,41.952676,69,84,105,86.0,10,49.435985,0.001291,0.000000,0
344,17.210000,-65.397624,-104.367612,0.316637,13.887941,-0.033577,0.003161,0.001139,-0.002683,-0.004621,-0.075937,-0.001428,-0.002258,-0.037962,0.999276,2,23.791018,99.718643,41.999841,69,83,104,85.33333333333333,10,49.434723,-0.000552,0.000000,0
345,17.260000,-64.705241,-104.420621,0.316834,13.888065,0.028210,0.002389,0.027240,-0.002400,-0.004482,-0.075224,-0.001283,-0.002194,-0.037606,0.999289,2,23.742086,99.546806,42.030245,68,82,102,84.0,10,49.434955,-0.006137,0.000000,0
346,17.310000,-64.012884,-104.473568,0.317002,13.887219,0.042944,0.001226,0.056543,-0.000441,-0.004394,-0.073029,-0.000301,-0.002187,-0.036507,0.999331,2,23.687639,99.685028,42.110625,69,82,101,84.0,10,49.435079,-0.012327,0.000000,0
347,17.360000,-63.320423,-104.524457,0.317097,13.886157,0.040518,0.000188,0.073655,0.001609,-0.004368,-0.069665,0.000728,-0.002211,-0.034824,0.999391,2,23.717941,99.954231,42.228839,67,81,100,82.66666666666667,10,49.435182,-0.015934,0.000000,0
348,17.410000,-62.627813,-104.572537,0.317117,13.885203,0.033071,-0.000393,0.083816,0.003434,-0.004388,-0.065686,0.001644,-0.002249,-0.032833,0.999457,2,23.695175,99.997177,42.410449,66,79,99,81.33333333333333,10,49.435145,-0.018025,0.000000,0
349,17.460000,-61.935016,-104.617311,0.317079,13.884855,0.003684,-0.000676,0.086110,0.004263,-0.004434,-0.061413,0.002062,-0.002281,-0.030697,0.999524,2,23.728432,99.991974,42.698176,65,78,98,80.33333333333333,10,49.435040,-0.018341,0.000000,0
350,17.510000,-61.241991,-104.658446,0.317007,13.885065,-0.020468,-0.000659,0.080766,0.003590,-0.004485,-0.057242,0.001730,-0.002293,-0.028613,0.999586,2,23.697586,99.963112,42.753021,64,77,97,79.33333333333333,10,49.435000,-0.017244,0.000000,0
351,17.560000,-60.548775,-104.696560,0.316935,13.885451,-0.012150,-0.000314,0.073452,0.002701,-0.004521,-0.053427,0.001290,-0.002296,-0.026707,0.999640,2,23.202848,99.993729,42.860472,64,77,97,79.33333333333333,10,49.434973,-0.015726,0.000000,0
352,17.610000,-59.855419,-104.732393,0.316886,13.885782,-0.004845,0.000074,0.069586,0.002365,-0.004533,-0.049900,0.001125,-0.002295,-0.024945,0.999686,2,22.704378,99.966614,43.004122,65,78,98,80.33333333333333,10,49.434962,-0.014792,0.000000,0
353,17.660000,-59.161933,-104.765904,0.316864,13.886028,-0.011170,0.000276,0.068955,0.001897,-0.004530,-0.046461,0.000895,-0.002287,-0.023226,0.999727,2,22.195829,99.999237,43.147682,66,79,100,81.66666666666667,10,49.434973,-0.014694,0.000000,0
354,17.710000,-58.468329,-104.797026,0.316868,13.886086,-0.000697,0.000407,0.067895,0.001537,-0.004518,-0.043054,0.000720,-0.002275,-0.021523,0.999765,2,17.305048,99.988762,43.279733,66,80,100,82.0,10,49.435000,-0.014571,0.000000,0
355,17.760000,-57.774631,-104.826033,0.316892,13.886113,0.012778,0.000454,0.065234,0.001963,-0.004502,-0.039749,0.000937,-0.002270,-0.019871,0.999800,2,17.359989,99.973663,43.370981,67,81,102,83.33333333333333,10,49.434995,-0.013879,0.000000,0
356,17.810000,-57.080841,-104.852821,0.316920,13.886243,0.000027,0.000302,0.061982,0.002286,-0.004490,-0.036591,0.001102,-0.002265,-0.018292,0.999830,2,17.742157,99.984337,43.646733,79,108,149,112.0,10,49.434983,-0.013088,0.000000,0
357,17.860000,-56.386957,-104.877228,0.316938,13.886295,-0.008924,0.000147,0.061349,0.001885,-0.004486,-0.033529,0.000905,-0.002259,-0.016761,0.999857,2,19.149654,99.999115,43.734293,68,82,102,84.0,9,49.435019,-0.013145,0.000000,0
358,17.910000,-55.693003,-104.899551,0.316948,13.886246,0.004718,0.000116,0.060364,0.001795,-0.004486,-0.030503,0.000863,-0.002256,-0.015249,0.999881,2,19.931295,99.982933,43.811735,67,81,102,83.33333333333333,9,49.435024,-0.012954,0.000000,0
359,17.960000,-54.998995,-104.919990,0.316951,13.886211,0.005030,0.000087,0.060579,0.002121,-0.004486,-0.027499,0.001029,-0.002258,-0.013747,0.999902,2,19.679688,99.951286,44.005174,67,81,102,83.33333333333333,8,49.435011,-0.012875,0.000000,0
360,18.010000,-54.304920,-104.938161,0.316943,13.886347,-0.008802,-0.000006,0.056288,0.001934,-0.004491,-0.024581,0.000939,-0.002257,-0.012288,0.999922,2,19.056635,99.994743,44.187401,67,81,101,83.0,8,49.435006,-0.011927,0.000000,0
361,18.060000,-53.610786,-104.954246,0.316931,13.886441,-0.003031,0.000010,0.054492,0.001537,-0.004496,-0.021842,0.000744,-0.002256,-0.010919,0.999938,2,18.774630,99.999207,44.264233,67,82,102,83.66666666666667,8,49.435022,-0.011714,0.000000,0
362,18.110000,-52.916612,-104.968618,0.316923,13.886524,0.006336,0.000073,0.049346,0.001741,-0.004498,-0.019266,0.000849,-0.002257,-0.009631,0.999951,2,18.492245,99.960411,44.521431,66,80,99,81.66666666666667,8,49.435008,-0.010441,0.000000,0
363,18.160000,-52.222400,-104.981341,0.316917,13.886619,-0.005068,0.000067,0.050825,0.001719,-0.004499,-0.016794,0.000841,-0.002256,-0.008395,0.999962,2,18.198238,99.993164,44.760659,67,80,99,82.0,9,49.435011,-0.010818,0.000000,0
364,18.210000,-51.528153,-104.992126,0.316914,13.886643,-0.006821,0.000069,0.047566,0.001321,-0.004499,-0.014329,0.000644,-0.002254,-0.007163,0.999972,2,17.647495,99.996841,44.904135,67,80,99,82.0,8,49.435024,-0.010163,0.000000,0
365,18.260000,-50.833881,-105.001347,0.316916,13.886700,0.006390,0.000112,0.046206,0.001348,-0.004497,-0.012015,0.000661,-0.002253,-0.006006,0.999979,2,17.549559,99.976326,45.072214,66,79,98,81.0,8,49.435025,-0.009903,0.000000,0
366,18.310000,-50.139589,-105.009122,0.316921,13.886753,0.002588,0.000104,0.043272,0.001653,-0.004495,-0.009792,0.000815,-0.002252,-0.004894,0.999985,2,17.180706,99.999161,45.291020,64,77,96,79.0,8,49.435012,-0.009110,0.000000,0
367,18.360000,-49.445274,-105.015169,0.316923,13.886889,-0.010808,0.000039,0.037312,0.001332,-0.004495,-0.007791,0.000657,-0.002250,-0.003894,0.999990,2,17.081152,99.981003,45.427750,63,76,95,78.0,8,49.435018,-0.007872,0.000000,0
368,18.410000,-48.750943,-105.019818,0.316923,13.886992,-0.003004,0.000030,0.032563,0.000931,-0.004495,-0.006078,0.000459,-0.002249,-0.003038,0.999993,2,16.642681,99.994102,45.506429,62,75,94,77.0,9,49.435025,-0.006975,0.000000,0
369,18.460000,-48.056601,-105.023528,0.316924,13.887077,0.003453,0.000039,0.027008,0.001060,-0.004495,-0.004616,0.000525,-0.002249,-0.002307,0.999995,2,16.951359,99.958603,45.684227,62,74,93,76.33333333333333,9,49.435025,-0.005647,0.000000,0
370,18.510000,-47.362251,-105.026330,0.316922,13.887137,-0.007721,0.000015,0.027234,0.000890,-0.004495,-0.003287,0.000441,-0.002248,-0.001643,0.999996,2,16.404200,99.999557,45.870960,61,74,92,75.66666666666667,9,49.435031,-0.005770,0.000000,0
371,18.560000,-46.667897,-105.028063,0.316921,13.887134,-0.005145,0.000013,0.024682,0.000490,-0.004495,-0.001987,0.000243,-0.002248,-0.000993,0.999997,2,16.269527,99.982269,46.085379,61,73,92,75.33333333333333,8,49.435039,-0.005298,0.000000,0
372,18.610000,-45.973540,-105.029095,0.316921,13.887152,0.008108,0.000032,0.024254,0.000639,-0.004495,-0.000786,0.000319,-0.002248,-0.000392,0.999997,2,16.087709,99.989082,46.260322,60,72,91,74.33333333333333,7,49.435040,-0.005201,0.000000,0
373,18.660000,-45.279182,-105.029401,0.316921,13.887180,0.001468,0.000022,0.021742,0.000944,-0.004494,0.000360,0.000472,-0.002247,0.000181,0.999997,2,17.125778,99.983742,46.343354,60,72,90,74.0,7,49.435031,-0.004511,0.000000,0
374,18.710000,-44.584823,-105.028770,0.316920,13.887205,-0.008512,0.000005,0.022005,0.000626,-0.004495,0.001442,0.000315,-0.002247,0.000721,0.999997,2,17.749897,99.956779,46.479140,59,71,89,73.0,6,49.435042,-0.004726,0.000000,0
375,18.760000,-43.890464,-105.027371,0.316921,13.887196,0.003027,0.000018,0.021574,0.000489,-0.004495,0.002527,0.000247,-0.002247,0.001264,0.999997,2,18.028643,99.994423,46.663498,59,70,88,72.33333333333333,6,49.435042,-0.004677,0.000000,0
376,18.810000,-43.196107,-105.025376,0.316922,13.887212,0.005829,0.000025,0.018081,0.000830,-0.004494,0.003510,0.000419,-0.002246,0.001756,0.999996,2,17.841373,99.957886,46.763055,58,70,88,72.0,5,49.435036,-0.003749,0.000000,0
377,18.860000,-42.501751,-105.022655,0.316922,13.887260,-0.008246,0.000001,0.016264,0.000689,-0.004494,0.004354,0.000350,-0.002246,0.002178,0.999995,2,16.126146,99.961105,46.908715,58,69,87,71.33333333333333,5,49.435038,-0.003404,0.000000,0
378,18.910000,-41.807397,-105.019154,0.316921,13.887268,-0.006579,-0.000003,0.008907,0.000255,-0.004495,0.004979,0.000133,-0.002247,0.002490,0.999994,2,16.246323,99.986382,47.040860,58,69,87,71.33333333333333,5,49.435035,-0.001861,0.000000,0
379,18.960000,-41.113041,-105.015476,0.316920,13.887321,0.003244,-0.000001,0.005511,0.000243,-0.004495,0.005299,0.000128,-0.002247,0.002650,0.999994,2,16.302595,99.999565,47.179956,59,70,88,72.33333333333333,5,49.435042,-0.001143,0.000000,0
380,19.010000,-40.418685,-105.011594,0.316920,13.887354,-0.006417,0.000002,-0.007223,0.000245,-0.004495,0.005252,0.000128,-0.002247,0.002626,0.999994,2,16.800642,99.999794,47.540181,59,70,88,72.33333333333333,5,49.435033,0.001836,0.000000,0
381,19.060000,-39.724329,-105.007785,0.316921,13.887294,-0.014237,0.000021,-0.009763,-0.000438,-0.004494,0.004774,-0.000213,-0.002248,0.002386,0.999995,2,16.741671,99.976967,47.956675,58,69,87,71.33333333333333,5,49.435049,0.002069,0.000000,0
382,19.110000,-39.029972,-105.004493,0.316921,13.887317,0.002312,0.000005,-0.008180,-0.000694,-0.004494,0.004318,-0.000342,-0.002248,0.002158,0.999995,2,17.065758,99.993790,48.048525,58,69,87,71.33333333333333,5,49.435040,0.001657,0.000000,0
383,19.160000,-38.335612,-105.001768,0.316921,13.887311,0.007869,0.000000,-0.005943,-0.000310,-0.004494,0.003970,-0.000151,-0.002247,0.001985,0.999995,2,17.042530,99.948532,48.145342,58,69,87,71.33333333333333,5,49.435045,0.001305,0.000000,0
384,19.210000,-37.641250,-104.999174,0.316921,13.887322,-0.002639,0.000001,-0.005976,-0.000222,-0.004494,0.003687,-0.000107,-0.002247,0.001843,0.999996,2,17.321539,99.902405,48.178187,58,70,88,72.0,5,49.435045,0.001325,0.000000,0
385,19.260000,-36.946889,-104.996660,0.316922,13.887323,0.000632,-0.000000,-0.004924,-0.000340,-0.004494,0.003415,-0.000166,-0.002247,0.001707,0.999996,2,17.573933,99.744690,48.234835,59,70,88,72.33333333333333,5,49.435043,0.000968,0.000000,0
386,19.310000,-36.252526,-104.994456,0.316921,13.887325,0.008149,-0.000002,-0.003810,-0.000028,-0.004494,0.003197,-0.000010,-0.002247,0.001599,0.999996,2,18.041262,99.963326,48.276628,59,70,88,72.33333333333333,5,49.435047,0.000808,0.000000,0
387,19.360000,-35.558163,-104.992418,0.316921,13.887331,-0.001281,-0.000003,-0.000547,0.000135,-0.004494,0.003094,0.000071,-0.002247,0.001547,0.999996,2,18.254049,99.583488,48.172816,59,70,88,72.33333333333333,4,49.435042,0.000130,0.000000,0
388,19.410000,-34.863800,-104.990189,0.316921,13.887321,-0.005471,0.000002,-0.002439,-0.000112,-0.004494,0.003039,-0.000053,-0.002247,0.001520,0.999996,2,18.664497,99.990913,48.407451,59,70,88,72.33333333333333,4,49.435046,0.000513,0.000000,0
389,19.460000,-34.169437,-104.988026,0.316921,13.887334,0.003291,-0.000002,-0.005949,-0.000125,-0.004494,0.002818,-0.000059,-0.002247,0.001409,0.999996,2,19.037878,99.997345,49.359349,59,70,88,72.33333333333333,4,49.435043,0.001279,0.000000,0
390,19.510000,-33.475073,-104.986163,0.316921,13.887322,-0.000393,0.000003,-0.009408,0.000017,-0.004494,0.002420,0.000011,-0.002247,0.001210,0.999997,2,18.433001,99.999069,49.928241,59,70,88,72.33333333333333,4,49.435047,0.002127,0.000000,0
391,19.560000,-32.780710,-104.984517,0.316921,13.887301,-0.009891,0.000013,-0.009730,-0.000336,-0.004494,0.001933,-0.000166,-0.002247,0.000966,0.999997,2,17.909897,99.994316,50.323887,59,70,89,72.66666666666667,4,49.435047,0.002083,0.000000,0
392,19.610000,-32.086346,-104.983216,0.316922,13.887315,0.000139,0.000003,-0.007663,-0.000605,-0.004494,0.001498,-0.000301,-0.002247,0.000748,0.999997,2,17.373472,99.995178,50.502756,59,71,89,73.0,4,49.435041,0.001528,0.000000,0
393,19.660000,-31.391980,-104.982456,0.316922,13.887313,0.009914,-0.000002,-0.001943,-0.000248,-0.004494,0.001262,-0.000122,-0.002247,0.000631,0.999997,2,16.899527,99.989159,50.540836,59,71,89,73.0,4,49.435044,0.000353,0.000000,0
394,19.710000,-30.697615,-104.981795,0.316921,13.887336,0.001547,-0.000007,0.001331,0.000045,-0.004494,0.001274,0.000024,-0.002247,0.000637,0.999997,2,16.343084,99.973450,50.786500,59,71,89,73.0,4,49.435043,-0.000264,0.000000,0
395,19.760000,-30.003249,-104.980882,0.316921,13.887329,-0.001178,-0.000002,0.001550,-0.000029,-0.004494,0.001361,-0.000013,-0.002247,0.000681,0.999997,3,15.860350,99.998497,50.941424,59,71,89,73.0,4,49.435047,-0.000379,0.000000,0
396,19.810000,-29.308883,-104.979871,0.316921,13.887341,0.004911,-0.000001,-0.004367,0.000137,-0.004494,0.001290,0.000070,-0.002247,0.000645,0.999997,3,15.407534,99.998215,50.998757,59,71,89,73.0,8,49.435042,0.001008,0.000000,0
397,19.860000,-28.614516,-104.979044,0.316921,13.887328,-0.003279,0.000003,-0.005702,0.000186,-0.004494,0.001011,0.000094,-0.002247,0.000506,0.999997,3,14.912694,99.967438,51.111292,59,71,89,73.0,8,49.435047,0.001292,0.000000,0
398,19.910000,-27.920150,-104.978314,0.316921,13.887325,-0.009835,0.000007,-0.004275,-0.000245,-0.004494,0.000763,-0.000122,-0.002247,0.000381,0.999997,3,14.470137,99.472977,51.008624,60,71,90,73.66666666666667,8,49.435046,0.000869,0.000000,0
399,19.960000,-27.225784,-104.977750,0.316921,13.887332,0.002025,0.000000,-0.004341,-0.000421,-0.004494,0.000554,-0.000210,-0.002247,0.000277,0.999997,3,14.071232,99.911240,50.934638,60,71,90,73.66666666666667,8,49.435043,0.000862,0.000000,0
400,20.010000,-26.531418,-104.977526,0.316921,13.887324,0.006818,-0.000001,-0.004516,-0.000089,-0.004494,0.000329,-0.000044,-0.002247,0.000164,0.999997,3,13.664046,99.999329,51.026666,55,64,76,65.0,8,49.435047,0.001015,0.000000,0
401,20.060000,-25.837052,-104.977381,0.316921,13.887324,-0.004757,0.000001,-0.006851,-0.000067,-0.004494,0.000050,-0.000034,-0.002247,0.000025,0.999997,3,13.311754,99.937431,50.949335,60,72,90,74.0,8,49.435046,0.001553,0.000000,0
402,20.110000,-25.142686,-104.977352,0.316922,13.887321,-0.003574,0.000002,-0.005027,-0.000374,-0.004494,-0.000256,-0.000187,-0.002247,-0.000129,0.999997,3,12.958961,99.823410,50.868922,60,72,91,74.33333333333333,8,49.435043,0.000975,0.000000,0
403,20.160000,-24.448319,-104.977628,0.316921,13.887329,0.006971,-0.000002,-0.005631,-0.000189,-0.004494,-0.000516,-0.000095,-0.002247,-0.000258,0.999997,3,12.668644,99.923866,50.909211,60,72,91,74.33333333333333,8,49.435046,0.001207,0.000000,0
404,20.210000,-23.753953,-104.978189,0.316921,13.887325,0.000515,-0.000002,-0.003122,0.000018,-0.004494,-0.000739,0.000008,-0.002247,-0.000369,0.999997,3,12.351725,99.914490,50.793662,60,72,91,74.33333333333333,9,49.435044,0.000693,0.000000,0
405,20.260000,-23.059587,-104.978719,0.316921,13.887329,-0.005021,0.000001,-0.001903,-0.000180,-0.004494,-0.000848,-0.000091,-0.002247,-0.000424,0.999997,3,12.113689,99.908157,50.742066,61,72,91,74.66666666666667,9,49.435047,0.000368,0.000000,0
406,20.310000,-22.365221,-104.979341,0.316921,13.887339,0.005094,-0.000001,0.001023,-0.000171,-0.004494,-0.000869,-0.000086,-0.002247,-0.000435,0.999997,3,11.889998,99.898575,50.693159,61,72,91,74.66666666666667,9,49.435044,-0.000323,0.000000,0
407,20.360000,-21.670855,-104.980119,0.316921,13.887314,0.007316,0.000004,0.005335,0.000222,-0.004494,-0.000702,0.000110,-0.002247,-0.000351,0.999997,3,11.691321,99.914902,50.751580,60,72,91,74.33333333333333,9,49.435046,-0.001154,0.000000,0
408,20.410000,-20.976489,-104.980612,0.316921,13.887328,-0.002946,-0.000002,0.006737,0.000281,-0.004494,-0.000379,0.000140,-0.002247,-0.000189,0.999997,3,11.556179,99.766373,50.635297,60,72,90,74.0,9,49.435045,-0.001426,0.000000,0
409,20.460000,-20.282123,-104.980704,0.316921,13.887321,-0.000872,0.000000,0.005528,0.000129,-0.004494,-0.000067,0.000064,-0.002247,-0.000034,0.999997,3,11.450641,99.999161,50.704864,55,64,76,65.0,9,49.435046,-0.001226,0.000000,0
410,20.510000,-19.587756,-104.980657,0.316921,13.887335,0.004336,0.000002,0.001615,0.000299,-0.004494,0.000102,0.000150,-0.002247,0.000051,0.999997,3,11.387941,99.977776,50.449177,60,71,90,73.66666666666667,9,49.435045,-0.000277,0.000000,0
411,20.560000,-18.893389,-104.980518,0.316921,13.887342,-0.006061,0.000001,-0.002632,0.000252,-0.004494,0.000062,0.000126,-0.002247,0.000031,0.999997,3,11.368855,99.985886,50.313015,60,71,90,73.66666666666667,9,49.435045,0.000684,0.000000,0
412,20.610000,-18.199023,-104.980308,0.316921,13.887316,-0.009911,0.000007,-0.005660,-0.000245,-0.004494,-0.000158,-0.000123,-0.002247,-0.000079,0.999997,2,11.385942,99.854591,50.215126,55,63,76,64.66666666666667,9,49.435048,0.001209,0.000000,0
413,20.660000,-17.504657,-104.980384,0.316922,13.887327,0.001863,-0.000001,-0.007175,-0.000402,-0.004494,-0.000492,-0.000201,-0.002247,-0.000247,0.999997,2,11.444754,99.976509,49.989445,60,71,90,73.66666666666667,9,49.435044,0.001508,0.000000,0
414,20.710000,-16.810292,-104.980960,0.316921,13.887315,0.003988,-0.000002,-0.002043,-0.000194,-0.004494,-0.000732,-0.000098,-0.002247,-0.000366,0.999997,2,11.546573,99.824844,49.761672,60,72,90,74.0,9,49.435043,0.000409,0.000000,0
415,20.760000,-16.115925,-104.981617,0.316921,13.887342,-0.000891,-0.000004,0.003832,-0.000169,-0.004494,-0.000661,-0.000085,-0.002247,-0.000331,0.999997,2,11.677841,99.948334,49.650679,60,71,90,73.66666666666667,9,49.435044,-0.000890,0.000000,0
416,20.810000,-15.421559,-104.982082,0.316921,13.887331,0.006010,0.000001,0.005914,-0.000048,-0.004494,-0.000395,-0.000024,-0.002247,-0.000197,0.999997,2,11.869673,99.886597,49.464060,55,63,76,64.66666666666667,8,49.435048,-0.001344,0.000000,0
